file,line,snippet
src/pages/brandaro/ClientDemoViewPage.tsx,90,".update({ views_count: (data.views_count || 0) + 1, last_viewed_at: new Date().toISOString() })"
src/pages/brandaro/ClientDemoViewPage.tsx,96,".update({ stage: ""demo_viewed"", demo_viewed_at: new Date().toISOString() })"
src/pages/brandaro/ClientDemoViewPage.tsx,123,.update({
src/pages/brandaro/DemoEnginePage.tsx,136,.update({ demo_status: 'generating' })
src/pages/brandaro/DemoEnginePage.tsx,208,await (supabase as any).from('brandaro_followups').insert({
src/pages/brandaro/DemoEnginePage.tsx,224,.update({ demo_status: 'sent' })
src/pages/brandaro/FollowUpEnginePage.tsx,83,".update({ status: 'sent', sent_at: new Date().toISOString() })"
src/pages/brandaro/FollowUpEnginePage.tsx,96,"await (supabase as any).from('brandaro_followups').update({ status: 'cancelled' }).eq('id', id);"
src/pages/brandaro/LeadDatabasePage.tsx,446,"await supabase.from(""brandaro_qualified_leads"").update({ ai_paused: paused } as any).eq(""id"", lead.id);"
src/pages/brandaro/LeadDiscoveryPage.tsx,993,"await supabase.from(""brandaro_search_queue"" as any).update({ status: ""running"", started_at: new Date().toISOString() } a"
src/pages/brandaro/LeadDiscoveryPage.tsx,1038,"await supabase.from(""brandaro_search_queue"" as any).update({"
src/pages/brandaro/LeadDiscoveryPage.tsx,1050,"await supabase.from(""brandaro_search_queue"" as any).update({"
src/pages/brandaro/LeadDiscoveryPage.tsx,1055,"await supabase.from(""brandaro_search_queue"" as any).update({"
src/pages/brandaro/LeadDiscoveryPage.tsx,1079,"await supabase.from(""brandaro_search_queue"" as any).delete().in(""status"", [""completed"", ""failed"", ""skipped""]);"
src/pages/brandaro/LeadDiscoveryPage.tsx,1085,"await supabase.from(""brandaro_search_queue"" as any).update({ status: ""queued"", error_message: null, started_at: null, co"
src/pages/brandaro/PhoneNumbersPage.tsx,98,"await (supabase as any).from('brandaro_phone_numbers').update({ is_default: false }).eq('brand', brand);"
src/pages/brandaro/PhoneNumbersPage.tsx,99,"await (supabase as any).from('brandaro_phone_numbers').update({ is_default: true }).eq('id', id);"
src/pages/brandaro/PhoneNumbersPage.tsx,105,"await (supabase as any).from('brandaro_phone_numbers').update({ is_active: !current }).eq('id', id);"
src/pages/brandaro/PhoneNumbersPage.tsx,112,"await (supabase as any).from('brandaro_phone_numbers').delete().eq('id', id);"
src/pages/brandaro/PhoneNumbersPage.tsx,157,"await (supabase as any).from('brandaro_phone_numbers').update({ is_default: false }).eq('brand', form.brand);"
src/pages/brandaro/ProductionPipelinePage.tsx,56,"await (supabase as any).from('brandaro_projects').update(update).eq('id', project.id);"
src/pages/brandaro/ProductionPipelinePage.tsx,60,await (supabase as any).from('brandaro_subscriptions').insert({
src/pages/brandaro/ProductionPipelinePage.tsx,70,await (supabase as any).from('brandaro_clients').update({
src/pages/brandaro/ProposalBuilderPage.tsx,110,".update({ status: 'sent', sent_at: new Date().toISOString() })"
src/pages/brandaro/ProposalBuilderPage.tsx,114,.update({ lead_status: 'proposal_sent' })
src/pages/brandaro/PublicProposalPage.tsx,85,.update({
src/pages/brandaro/ReviewQueuePage.tsx,61,await supabase.from('brandaro_review_queue').update({
src/pages/brandaro/ReviewQueuePage.tsx,70,await supabase.from('brandaro_build_jobs').update({
src/pages/brandaro/ReviewQueuePage.tsx,84,await supabase.from('brandaro_review_queue').update({
src/pages/brandaro/ReviewQueuePage.tsx,98,await supabase.from('brandaro_review_queue').update({
src/pages/brandaro/ScoutAgentPage.tsx,198,"await supabase.from(""brandaro_scout_config"" as any).update({ is_active: !config.is_active } as any).eq(""id"", config.id);"
src/pages/brandaro/ScoutAgentPage.tsx,229,"await supabase.from(""brandaro_scout_config"" as any).update({ mode, searches_per_run: mc.searches, min_hours_between_runs"
src/pages/brandaro/ScoutAgentPage.tsx,239,"await supabase.from(""brandaro_scout_config"" as any).update(updates).eq(""id"", config.id);"
src/pages/brandaro/ScoutAgentPage.tsx,249,"await supabase.from(""brandaro_scout_config"" as any).update({ target_industries: updated } as any).eq(""id"", config.id);"
src/pages/brandaro/ScoutAgentPage.tsx,257,"await supabase.from(""brandaro_scout_config"" as any).update({ target_states: updated } as any).eq(""id"", config.id);"
src/pages/brandaro/ScoutAgentPage.tsx,263,"await supabase.from(""brandaro_scout_config"" as any).update({ target_states: ALL_STATE_CODES } as any).eq(""id"", config.id"
src/pages/brandaro/ScoutAgentPage.tsx,270,"await supabase.from(""brandaro_scout_config"" as any).update({ target_industries: ALL_INDUSTRIES } as any).eq(""id"", config"
src/pages/brandaro/ScoutAgentPage.tsx,422,"await supabase.from(""brandaro_scout_config"" as any).update({ target_industries: [] } as any).eq(""id"", config.id);"
src/pages/brandaro/SpanishManagerDashboard.tsx,105,"await (supabase as any).from(""brandaro_lead_assignments"").insert({"
src/pages/brandaro/SpanishManagerDashboard.tsx,125,".update({ assigned_va_id: vaId, assigned_manager_id: currentUser?.id })"
src/pages/brandaro/VACommandCenterPage.tsx,198,".update({ outcome: overrideOutcome, ai_notes: `VA Override: ${vaNote}` })"
src/pages/brandaro/VACommandCenterPage.tsx,207,"await (supabase as any).from(""brandaro_followup_sequences"").insert({"
src/pages/brandaro/VACommandCenterPage.tsx,226,.update({ resolved: true })
src/pages/brandaro/VACommandCenterPage.tsx,235,".update({ flagged: false, reviewed_at: new Date().toISOString(), reviewed_by: user?.id })"
src/pages/brandaro/VACommandCenterPage.tsx,247,"await (supabase as any).from(""brandaro_close_pipeline"").update(updates).eq(""id"", dealId);"
src/pages/brandaro/VAWorkspacePage.tsx,156,"await (supabase as any).from(""brandaro_objection_handlers"").update({"
src/pages/brandaro/VAWorkspacePage.tsx,201,"await supabase.from(""brandaro_qualified_leads"").update(leadUpdate).eq(""id"", currentLeadId);"
src/pages/brandaro/VAWorkspacePage.tsx,205,"await supabase.from(""brandaro_call_queue"").update({ is_active: false }).eq(""lead_id"", currentLeadId);"
src/pages/brandaro/VAWorkspacePage.tsx,207,"await supabase.from(""brandaro_call_queue"").update({"
src/pages/brandaro/VAWorkspacePage.tsx,214,"await supabase.from(""brandaro_callbacks"").insert({"
src/pages/communication/BusinessPhoneNumbers.tsx,179,.update({ is_default: false })
src/pages/communication/call-intelligence/UnresolvedCallsQueuePage.tsx,135,"await supabase.from(""voicemails"").update({"
src/pages/communication/call-intelligence/UnresolvedCallsQueuePage.tsx,140,"await supabase.from(""call_outcomes"").update({"
src/pages/communication/call-intelligence/UnresolvedCallsQueuePage.tsx,149,.update({
src/pages/communication/call-intelligence/UnresolvedCallsQueuePage.tsx,169,"await supabase.from(""voicemails"").update({ status: ""escalated"" }).eq(""id"", id);"
src/pages/communication/call-intelligence/UnresolvedCallsQueuePage.tsx,171,"await supabase.from(""call_outcomes"").update({ resolution_status: ""escalated"" }).eq(""id"", id);"
src/pages/communication/call-intelligence/UnresolvedCallsQueuePage.tsx,174,"await supabase.from(""communication_escalations"").insert({"
src/pages/communication/dialer/AudienceBuilderPage.tsx,136,await supabase.from('outbound_call_queue').insert(batch as any);
src/pages/communication/dialer/CampaignBuilderPage.tsx,120,"await supabase.from(""outbound_call_queue"").insert(batch);"
src/pages/communication/dialer/CampaignBuilderPage.tsx,126,.update({
src/pages/communication/dialer/CampaignDialPage.tsx,353,"await supabase.from(""dialer_campaigns"").delete().eq(""id"", campaign.id);"
src/pages/communication/dialer/CampaignWizardPage.tsx,517,.update({
src/pages/communication/dialer/CampaignWizardPage.tsx,1089,".update({ archived_at: new Date().toISOString(), status: ""completed"" } as any)"
src/pages/communication/dialer/DialerConsolePage.tsx,215,await supabase.from('dialer_agent_availability').update({
src/pages/communication/dialer/DialerConsolePage.tsx,222,await supabase.from('dialer_agent_availability').insert({
src/pages/communication/dialer/DialerConsolePage.tsx,442,"await supabase.from('store_master').update({ do_not_call: true }).eq('id', session.store_id);"
src/pages/communication/dialer/DialerCostDashboard.tsx,202,await supabase.from('dialer_global_limits').update({
src/pages/communication/dialer/DialerPredictiveTargeting.tsx,139,"await supabase.from('dialer_settings').update({ [key]: value, updated_at: new Date().toISOString() } as any).eq('busines"
src/pages/communication/dialer/DialerStoresPage.tsx,97,"await supabase.from('outbound_call_queue').insert(items.slice(i, i + 50) as any);"
src/pages/communication/dialer/tabs/DialerStoresTab.tsx,84,"await supabase.from('outbound_call_queue').insert(items.slice(i, i + 50) as any);"
src/pages/communication/manual/ManualTextPage.tsx,405,await supabase.from('communication_logs').insert({
src/pages/communication/messaging/AICampaignTab.tsx,121,"await (supabase as any).from(""messaging_campaigns"").insert({"
src/pages/crm/ContactManagementPage.tsx,156,await (supabase as any).from('contact_profiles').update({
src/pages/crm/ContactManagementPage.tsx,182,await (supabase as any).from('contact_interactions').insert({
src/pages/crm/ContactManagementPage.tsx,185,await (supabase as any).from('contact_profiles').update({
src/pages/crm/ContactManagementPage.tsx,460,await (supabase as any).from('communication_drafts').update({
src/pages/crm/ContactManagementPage.tsx,467,await (supabase as any).from('contact_interactions').insert({
src/pages/crm/ContactManagementPage.tsx,470,await (supabase as any).from('contact_profiles').update({
src/pages/crm/ContactManagementPage.tsx,481,"await (supabase as any).from('communication_drafts').update({ status: 'rejected' }).eq('id', id);"
src/pages/crm/ContactManagementPage.tsx,726,"await (supabase as any).from('relationship_tasks').update({ status: 'completed', completed_at: new Date().toISOString() "
src/pages/developer/components/CustomerSitePanel.tsx,67,"await supabase.from('customer_change_requests').delete().eq('id', id);"
src/pages/developer/components/DevKillSwitch.tsx,51,await supabase.from('developer_audit_log').insert({
src/pages/developer/components/DevLeadEditor.tsx,31,await supabase.from('developer_audit_log').insert({
src/pages/developer/components/DevLeadTable.tsx,100,await supabase.from('developer_qa_tags').update({
src/pages/developer/components/DevLeadTable.tsx,104,await supabase.from('developer_qa_tags').insert({
src/pages/developer/components/DevLeadTable.tsx,109,await supabase.from('developer_audit_log').insert({
src/pages/developer/components/DevRowDrawer.tsx,70,await supabase.from('developer_qa_tags').update({
src/pages/developer/components/DevRowDrawer.tsx,74,await supabase.from('developer_qa_tags').insert({
src/pages/developer/components/DevRowDrawer.tsx,79,await supabase.from('developer_audit_log').insert({
src/pages/dynasty-connect/DCCallDispatch.tsx,117,.update({
src/pages/dynasty-connect/DCCallDispatch.tsx,136,".update({ status: 'pending', error_message: null, called_at: null, bland_call_id: null, updated_at: new Date().toISOStri"
src/pages/dynasty-connect/DCCallDispatch.tsx,342,.delete()
src/pages/dynasty-connect/DCCallDispatch.tsx,349,.delete()
src/pages/dynasty-connect/DCCallDispatch.tsx,353,.delete()
src/pages/dynasty-connect/DCCallDispatch.tsx,370,".update({ status: 'failed', error_message: 'Manually marked as failed', updated_at: new Date().toISOString() })"
src/pages/dynasty-connect/DCCallDispatch.tsx,379,".update({ status: 'pending', error_message: null, called_at: null, bland_call_id: null, updated_at: new Date().toISOStri"
src/pages/dynasty-connect/DCCallDispatch.tsx,389,.delete()
src/pages/dynasty-connect/DCCampaignBuilder.tsx,111,"await (supabase as any).from('dc_leads').insert(rows.slice(i, i + 100));"
src/pages/dynasty-connect/DCCampaignBuilder.tsx,142,".update({ campaign_id: campaign.id, status: 'queued', updated_at: new Date().toISOString() })"
src/pages/dynasty-direct/DDLocalDelivery.tsx,218,".update({ delivery_completed_at: nowIso, status: ""delivered"" })"
src/pages/dynasty-direct/DDPurchaseOrders.tsx,558,.update({
src/pages/dynasty-direct/DynastyDirectCatalogOnboard.tsx,110,.update({ selected_candidate_urls: next })
src/pages/dynasty-direct/DynastyDirectCatalogOnboard.tsx,159,"await supabase.from('dd_catalog_drafts').update({ candidates: ev.candidates }).eq('id', draft.id);"
src/pages/dynasty-direct/DynastyDirectCatalogOnboard.tsx,238,await supabase.from('dd_catalog_drafts').update({
src/pages/dynasty-direct/DynastyDirectCatalogOnboard.tsx,431,"if (draftId) await supabase.from('dd_catalog_drafts').update({ selected_candidate_urls: all }).eq('id', draftId);"
src/pages/dynasty-direct/DynastyDirectCatalogOnboard.tsx,435,"if (draftId) await supabase.from('dd_catalog_drafts').update({ selected_candidate_urls: [] }).eq('id', draftId);"
src/pages/floor9/Floor9AIAgents.tsx,63,"await supabase.from('floor_agents' as any).update({ enabled }).eq('id', agent.id);"
src/pages/floor9/Floor9AIAgents.tsx,68,"await supabase.from('floor_agents' as any).update({ daily_token_budget: budget }).eq('id', agent.id);"
src/pages/floor9/Floor9AIAgents.tsx,96,"await supabase.from('ai_backfill_jobs' as any).update({ status: next }).eq('id', job.id);"
src/pages/funding-machine/ApplicationsPage.tsx,84,"await supabase.from('funding_applications').update({ remediation_plan: data.remediation || data.raw || '' }).eq('id', ap"
src/pages/funding-machine/ClientIntakePage.tsx,95,await supabase.from('funding_dfs_scores').insert({
src/pages/funding-machine/ClientProfilePage.tsx,280,await (supabase.from('bureau_response_tracking' as any).update({
src/pages/funding-machine/ClientProfilePage.tsx,312,"await supabase.from('client_notes' as any).delete().eq('id', id);"
src/pages/funding-machine/ClientProfilePage.tsx,331,await (supabase.from('client_reminders' as any).update({
src/pages/funding-machine/ClientProfilePage.tsx,339,"await supabase.from('client_reminders' as any).delete().eq('id', id);"
src/pages/funding-machine/ClientProfilePage.tsx,509,"await supabase.from('funding_clients').update({ portal_invite_sent_at: new Date().toISOString() }).eq('id', clientId);"
src/pages/funding-machine/CreditRepairPage.tsx,195,const { data: mailLog } = await supabase.from('funding_mailing_log').insert({
src/pages/funding-machine/DeletionLetterEnginePage.tsx,124,"await supabase.from(""deletion_letter_recipients"").update({ letter_status: ""sent"", sent_at: new Date().toISOString() }).e"
src/pages/funding-machine/LenderImportPage.tsx,232,.update({
src/pages/funding-machine/TaskCardsPage.tsx,109,await supabase.from('funding_task_cards').update({ status: 'pending' })
